sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.9317;-9.9623;-1.3785;-1.2636;-9.6717;1.0159;-1.5436;-0.1942;-1.7581;0.7427;1.3703;-0.4429;0.0;-17.12;38.12;-9.51;54.47;80.48;51.2;0.0;60.059;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2654;2022-01-17 18:59:09:501
-2.5217;-9.5361;3.6476;-1.2636;-9.6717;1.0159;-1.5436;-0.1942;-1.7581;0.4612;1.4516;-0.5391;0.0;-17.12;38.12;-9.51;54.47;80.48;51.2;0.0;60.059;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2684;2022-01-17 18:59:09:531
-2.5217;-9.5361;3.6476;-1.2636;-9.6717;1.0159;-1.5436;-0.1942;-1.7581;0.4612;1.4516;-0.5391;0.0;-17.12;38.12;-9.51;54.47;80.48;51.2;0.0;60.059;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2715;2022-01-17 18:59:09:562
-2.5217;-9.5361;3.6476;-1.2636;-9.6717;1.0159;-1.5436;-0.1942;-1.7581;0.4612;1.4516;-0.5391;0.0;-17.12;38.12;-9.51;54.47;80.48;51.2;0.0;60.059;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2744;2022-01-17 18:59:09:591
-2.5217;-9.5361;3.6476;-0.8626;-9.6134;1.7346;-1.4858;0.3057;1.0206;0.4612;1.4516;-0.5391;0.0;-15.52;36.19;-15.32;87.47;78.61;26.44;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2775;2022-01-17 18:59:09:622
2.044;-12.0368;-1.4;-0.8626;-9.6134;1.7346;-1.4858;0.3057;1.0206;-0.3977;2.2988;-1.8598;0.0;-15.52;36.19;-15.32;87.47;78.61;26.44;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2810;2022-01-17 18:59:09:657
2.044;-12.0368;-1.4;-0.8626;-9.6134;1.7346;-1.4858;0.3057;1.0206;-0.3977;2.2988;-1.8598;0.0;-15.52;36.19;-15.32;87.47;78.61;26.44;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2834;2022-01-17 18:59:09:681
2.044;-12.0368;-1.4;-0.8626;-9.6134;1.7346;-1.4858;0.3057;1.0206;-0.3977;2.2988;-1.8598;0.0;-15.52;36.19;-15.32;87.47;78.61;26.44;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2864;2022-01-17 18:59:09:711
2.044;-12.0368;-1.4;-0.5069;-9.5932;1.9705;0.0282;-0.4658;-1.2846;-0.3977;2.2988;-1.8598;0.0;-15.52;36.19;-15.32;87.47;78.61;26.44;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2894;2022-01-17 18:59:09:741
2.044;-12.0368;-1.4;-0.5069;-9.5932;1.9705;0.0282;-0.4658;-1.2846;-0.3977;2.2988;-1.8598;0.0;-18.06;35.04;-18.08;103.85;78.03;14.43;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2925;2022-01-17 18:59:09:772
2.8557;-8.0391;4.5143;-0.5069;-9.5932;1.9705;0.0282;-0.4658;-1.2846;0.1071;0.743;0.7373;0.0;-18.06;35.04;-18.08;103.85;78.03;14.43;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2955;2022-01-17 18:59:09:802
2.8557;-8.0391;4.5143;-0.5069;-9.5932;1.9705;0.0282;-0.4658;-1.2846;0.1071;0.743;0.7373;0.0;-18.06;35.04;-18.08;103.85;78.03;14.43;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;2984;2022-01-17 18:59:09:831
5.105;-8.8268;5.6425;0.5724;-9.4321;2.6226;2.1362;1.8569;1.2412;0.1071;0.743;0.7373;0.0;-16.37;35.16;-20.96;140.3;74.11;-12.31;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3041;2022-01-17 18:59:09:888
5.105;-8.8268;5.6425;0.5724;-9.4321;2.6226;2.1362;1.8569;1.2412;0.1071;0.743;0.7373;0.0;-16.37;35.16;-20.96;140.3;74.11;-12.31;0.0;49.846;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3044;2022-01-17 18:59:09:891
5.105;-8.8268;5.6425;0.5724;-9.4321;2.6226;2.1362;1.8569;1.2412;0.1071;0.743;0.7373;0.0;-16.37;35.16;-20.96;140.3;74.11;-12.31;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3074;2022-01-17 18:59:09:921
5.105;-8.8268;5.6425;0.5724;-9.4321;2.6226;2.1362;1.8569;1.2412;-0.0565;1.6327;0.3104;0.0;-16.37;35.16;-20.96;140.3;74.11;-12.31;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3105;2022-01-17 18:59:09:952
1.2007;-10.662;0.2053;0.5724;-9.4321;2.6226;2.1362;1.8569;1.2412;-0.0565;1.6327;0.3104;0.0;-16.37;35.16;-20.96;140.3;74.11;-12.31;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3134;2022-01-17 18:59:09:981
1.2007;-10.662;0.2053;-0.1095;-9.3931;2.8156;2.8277;0.2694;-0.0297;-0.0565;1.6327;0.3104;0.0;-16.37;35.16;-20.96;140.3;74.11;-12.31;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3165;2022-01-17 18:59:10:012
1.2007;-10.662;0.2053;-0.1095;-9.3931;2.8156;2.8277;0.2694;-0.0297;-0.0565;1.6327;0.3104;0.0;-10.56;35.38;-22.61;134.17;73.3;2.23;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3194;2022-01-17 18:59:10:041
-1.4658;-10.5471;2.0925;-0.1095;-9.3931;2.8156;2.8277;0.2694;-0.0297;-0.1759;0.8923;0.1111;0.0;-10.56;35.38;-22.61;134.17;73.3;2.23;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3224;2022-01-17 18:59:10:071
-1.4658;-10.5471;2.0925;-0.1095;-9.3931;2.8156;2.8277;0.2694;-0.0297;-0.1759;0.8923;0.1111;0.0;-10.56;35.38;-22.61;134.17;73.3;2.23;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3255;2022-01-17 18:59:10:102
-1.4658;-10.5471;2.0925;-0.7418;-9.4253;2.6047;-1.2521;-1.1458;-0.4097;-0.1759;0.8923;0.1111;0.0;-10.56;35.38;-22.61;134.17;73.3;2.23;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3284;2022-01-17 18:59:10:131
-1.4658;-10.5471;2.0925;-0.7418;-9.4253;2.6047;-1.2521;-1.1458;-0.4097;-0.1759;0.8923;0.1111;0.0;-4.93;36.28;-21.79;129.96;73.97;15.9;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3314;2022-01-17 18:59:10:161
-1.4658;-10.5471;2.0925;-0.7418;-9.4253;2.6047;-1.2521;-1.1458;-0.4097;-0.1759;0.8923;0.1111;0.0;-4.93;36.28;-21.79;129.96;73.97;15.9;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3345;2022-01-17 18:59:10:192
0.5034;-9.1093;5.0583;-0.7418;-9.4253;2.6047;-1.2521;-1.1458;-0.4097;-0.5973;2.1048;0.3076;0.0;-4.93;36.28;-21.79;129.96;73.97;15.9;0.0;56.339;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3374;2022-01-17 18:59:10:221
0.5034;-9.1093;5.0583;-0.7418;-9.4253;2.6047;-1.2521;-1.1458;-0.4097;-0.5973;2.1048;0.3076;0.0;-4.93;36.28;-21.79;129.96;73.97;15.9;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3405;2022-01-17 18:59:10:252
0.5034;-9.1093;5.0583;-2.0882;-9.3717;1.9954;2.7331;0.0477;2.1109;-0.5973;2.1048;0.3076;0.0;1.29;38.53;-18.94;97.63;72.87;46.3;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3434;2022-01-17 18:59:10:281
0.5034;-9.1093;5.0583;-2.0882;-9.3717;1.9954;2.7331;0.0477;2.1109;-0.5973;2.1048;0.3076;0.0;1.29;38.53;-18.94;97.63;72.87;46.3;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3464;2022-01-17 18:59:10:311
-4.3353;-8.1277;0.9044;-2.0882;-9.3717;1.9954;2.7331;0.0477;2.1109;-1.6337;-0.433;1.9387;0.0;1.29;38.53;-18.94;97.63;72.87;46.3;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3495;2022-01-17 18:59:10:342
-4.3353;-8.1277;0.9044;-2.0882;-9.3717;1.9954;2.7331;0.0477;2.1109;-1.6337;-0.433;1.9387;0.0;1.29;38.53;-18.94;97.63;72.87;46.3;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;15 / 20;3524;2022-01-17 18:59:10:371
-4.3353;-8.1277;0.9044;-4.5983;-8.6229;0.8198;-0.2087;0.9231;0.7757;-1.6337;-0.433;1.9387;0.0;1.29;38.53;-18.94;97.63;72.87;46.3;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3555;2022-01-17 18:59:10:402
-4.3353;-8.1277;0.9044;-4.5983;-8.6229;0.8198;-0.2087;0.9231;0.7757;-1.6337;-0.433;1.9387;0.0;14.29;37.52;-16.09;75.21;61.56;79.89;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3585;2022-01-17 18:59:10:432
-4.3353;-8.1277;0.9044;-4.5983;-8.6229;0.8198;-0.2087;0.9231;0.7757;-1.6337;-0.433;1.9387;0.0;14.29;37.52;-16.09;75.21;61.56;79.89;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3615;2022-01-17 18:59:10:462
-7.0491;-6.4554;-0.0539;-4.5983;-8.6229;0.8198;-0.2087;0.9231;0.7757;0.2782;1.0907;1.5771;0.0;14.29;37.52;-16.09;75.21;61.56;79.89;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3644;2022-01-17 18:59:10:491
-7.0491;-6.4554;-0.0539;-4.5983;-8.6229;0.8198;-0.2087;0.9231;0.7757;0.2782;1.0907;1.5771;0.0;14.29;37.52;-16.09;75.21;61.56;79.89;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3674;2022-01-17 18:59:10:521
-7.0491;-6.4554;-0.0539;-6.3503;-7.4676;0.282;-0.3915;0.9342;-0.6758;0.2782;1.0907;1.5771;0.0;14.29;37.52;-16.09;75.21;61.56;79.89;0.0;51.498;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3705;2022-01-17 18:59:10:552
-7.0491;-6.4554;-0.0539;-6.3503;-7.4676;0.282;-0.3915;0.9342;-0.6758;0.2782;1.0907;1.5771;0.0;22.01;32.89;-16.31;74.67;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3734;2022-01-17 18:59:10:581
-6.1824;-7.2245;-0.4776;-6.3503;-7.4676;0.282;-0.3915;0.9342;-0.6758;1.0387;1.5064;0.5198;0.0;22.01;32.89;-16.31;74.67;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3765;2022-01-17 18:59:10:612
-6.1824;-7.2245;-0.4776;-6.3503;-7.4676;0.282;-0.3915;0.9342;-0.6758;1.0387;1.5064;0.5198;0.0;22.01;32.89;-16.31;74.67;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3794;2022-01-17 18:59:10:641
-6.1824;-7.2245;-0.4776;-6.3503;-7.4676;0.282;-0.3915;0.9342;-0.6758;1.0387;1.5064;0.5198;0.0;26.53;28.84;-17.96;97.97;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3825;2022-01-17 18:59:10:672
-6.1824;-7.2245;-0.4776;-6.3503;-7.4676;0.282;-0.3915;0.9342;-0.6758;1.0387;1.5064;0.5198;0.0;26.53;28.84;-17.96;97.97;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3854;2022-01-17 18:59:10:701
-5.363;-6.7044;1.166;-6.8456;-7.0188;0.2088;0.4316;-0.0633;-0.3889;1.921;0.616;0.0658;0.0;26.53;28.84;-17.96;97.97;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3884;2022-01-17 18:59:10:731
-5.363;-6.7044;1.166;-6.8456;-7.0188;0.2088;0.4316;-0.0633;-0.3889;1.921;0.616;0.0658;0.0;26.53;28.84;-17.96;97.97;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3914;2022-01-17 18:59:10:761
-5.363;-6.7044;1.166;-6.8456;-7.0188;0.2088;0.4316;-0.0633;-0.3889;1.921;0.616;0.0658;0.0;26.53;28.84;-17.96;97.97;49.59;87.46;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3944;2022-01-17 18:59:10:791
-5.363;-6.7044;1.166;-6.8456;-7.0188;0.2088;0.4316;-0.0633;-0.3889;1.921;0.616;0.0658;0.0;27.58;23.16;-20.55;102.4;45.7;88.25;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;3974;2022-01-17 18:59:10:821
-5.363;-6.7044;1.166;-6.8456;-7.0188;0.2088;0.4316;-0.0633;-0.3889;1.921;0.616;0.0658;0.0;27.58;23.16;-20.55;102.4;45.7;88.25;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4005;2022-01-17 18:59:10:852
-3.48;-7.9212;2.9;-6.8831;-6.8831;1.1902;0.6369;-0.2491;-0.2765;1.0414;0.7915;-0.2009;0.0;27.58;23.16;-20.55;102.4;45.7;88.25;0.0;54.463;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4035;2022-01-17 18:59:10:882
-3.48;-7.9212;2.9;-6.8831;-6.8831;1.1902;0.6369;-0.2491;-0.2765;1.0414;0.7915;-0.2009;0.0;27.58;23.16;-20.55;102.4;45.7;88.25;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4065;2022-01-17 18:59:10:912
-3.48;-7.9212;2.9;-6.8831;-6.8831;1.1902;0.6369;-0.2491;-0.2765;1.0414;0.7915;-0.2009;0.0;27.58;23.16;-20.55;102.4;45.7;88.25;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4095;2022-01-17 18:59:10:942
-6.7092;-7.4304;1.834;-6.927;-6.7456;1.6383;-0.2931;1.3146;-0.0274;1.0414;0.7915;-0.2009;0.0;31.54;21.24;-20.98;122.44;44.58;80.19;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4125;2022-01-17 18:59:10:972
-6.7092;-7.4304;1.834;-6.927;-6.7456;1.6383;-0.2931;1.3146;-0.0274;0.3806;0.1911;-0.8357;0.0;31.54;21.24;-20.98;122.44;44.58;80.19;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4155;2022-01-17 18:59:11:002
-6.7092;-7.4304;1.834;-6.927;-6.7456;1.6383;-0.2931;1.3146;-0.0274;0.3806;0.1911;-0.8357;0.0;31.54;21.24;-20.98;122.44;44.58;80.19;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4184;2022-01-17 18:59:11:031
-5.9256;-6.3548;-0.7362;-6.6278;-7.0434;1.6227;-0.2931;1.3146;-0.0274;0.3806;0.1911;-0.8357;0.0;31.54;21.24;-20.98;122.44;44.58;80.19;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4214;2022-01-17 18:59:11:061
-5.9256;-6.3548;-0.7362;-6.6278;-7.0434;1.6227;-0.2931;1.3146;-0.0274;0.3806;0.1911;-0.8357;0.0;28.59;25.37;-18.79;117.75;45.91;76.24;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4245;2022-01-17 18:59:11:092
-5.9256;-6.3548;-0.7362;-6.6278;-7.0434;1.6227;0.2111;-0.2649;-1.7303;-0.1742;-0.1419;-1.0338;0.0;28.59;25.37;-18.79;117.75;45.91;76.24;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4275;2022-01-17 18:59:11:122
-5.9256;-6.3548;-0.7362;-6.6278;-7.0434;1.6227;0.2111;-0.2649;-1.7303;-0.1742;-0.1419;-1.0338;0.0;28.59;25.37;-18.79;117.75;45.91;76.24;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4304;2022-01-17 18:59:11:151
-5.9256;-6.3548;-0.7362;-6.6278;-7.0434;1.6227;0.2111;-0.2649;-1.7303;-0.1742;-0.1419;-1.0338;0.0;28.59;25.37;-18.79;117.75;45.91;76.24;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4334;2022-01-17 18:59:11:181
-3.7104;-9.0638;1.0098;-5.8033;-7.7934;1.3248;0.2111;-0.2649;-1.7303;-0.1742;-0.1419;-1.0338;0.0;28.59;25.37;-18.79;117.75;45.91;76.24;0.0;54.769;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4365;2022-01-17 18:59:11:212
-3.7104;-9.0638;1.0098;-5.8033;-7.7934;1.3248;0.2111;-0.2649;-1.7303;-0.1742;-0.1419;-1.0338;0.0;24.73;31.39;-18.02;107.31;52.63;77.14;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4395;2022-01-17 18:59:11:242
-3.7104;-9.0638;1.0098;-5.8033;-7.7934;1.3248;0.929;-0.5172;-0.5028;0.2549;-0.5009;-0.7996;0.0;24.73;31.39;-18.02;107.31;52.63;77.14;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4424;2022-01-17 18:59:11:271
-3.7104;-9.0638;1.0098;-5.8033;-7.7934;1.3248;0.929;-0.5172;-0.5028;0.2549;-0.5009;-0.7996;0.0;24.73;31.39;-18.02;107.31;52.63;77.14;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4455;2022-01-17 18:59:11:302
-7.6195;-7.8853;2.7324;-4.2725;-8.7309;1.299;0.929;-0.5172;-0.5028;0.2549;-0.5009;-0.7996;0.0;24.73;31.39;-18.02;107.31;52.63;77.14;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4485;2022-01-17 18:59:11:332
-7.6195;-7.8853;2.7324;-4.2725;-8.7309;1.299;0.929;-0.5172;-0.5028;0.2549;-0.5009;-0.7996;0.0;19.65;32.34;-20.03;119.86;62.91;73.09;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;14 / 21;4515;2022-01-17 18:59:11:362
-7.6195;-7.8853;2.7324;-4.2725;-8.7309;1.299;-3.247;0.4491;0.4838;0.2549;-0.5009;-0.7996;0.0;19.65;32.34;-20.03;119.86;62.91;73.09;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4544;2022-01-17 18:59:11:391
-7.6195;-7.8853;2.7324;-4.2725;-8.7309;1.299;-3.247;0.4491;0.4838;-0.227;-0.6558;-0.2238;0.0;19.65;32.34;-20.03;119.86;62.91;73.09;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4574;2022-01-17 18:59:11:421
-7.6195;-7.8853;2.7324;-4.2725;-8.7309;1.299;-3.247;0.4491;0.4838;-0.227;-0.6558;-0.2238;0.0;19.65;32.34;-20.03;119.86;62.91;73.09;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4605;2022-01-17 18:59:11:452
-5.1739;-8.9441;1.9393;-4.1495;-8.803;1.2078;-3.247;0.4491;0.4838;-0.227;-0.6558;-0.2238;0.0;16.95;33.99;-20.81;107.76;63.85;73.77;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4635;2022-01-17 18:59:11:482
-5.1739;-8.9441;1.9393;-4.1495;-8.803;1.2078;-3.247;0.4491;0.4838;-0.227;-0.6558;-0.2238;0.0;16.95;33.99;-20.81;107.76;63.85;73.77;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4665;2022-01-17 18:59:11:512
-5.1739;-8.9441;1.9393;-4.1495;-8.803;1.2078;-1.2005;0.3913;0.9636;-0.227;-0.6558;-0.2238;0.0;16.95;33.99;-20.81;107.76;63.85;73.77;0.0;49.785;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4694;2022-01-17 18:59:11:541
-5.1739;-8.9441;1.9393;-4.1495;-8.803;1.2078;-1.2005;0.3913;0.9636;-0.227;-0.6558;-0.2238;0.0;16.95;33.99;-20.81;107.76;63.85;73.77;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4724;2022-01-17 18:59:11:571
-4.9943;-7.8973;1.6209;-3.9192;-8.9658;0.6509;-1.2005;0.3913;0.9636;-0.46;0.5389;-0.2186;0.0;16.95;33.99;-20.81;107.76;63.85;73.77;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4754;2022-01-17 18:59:11:601
-4.9943;-7.8973;1.6209;-3.9192;-8.9658;0.6509;-1.2005;0.3913;0.9636;-0.46;0.5389;-0.2186;0.0;17.38;35.66;-18.22;102.95;66.1;80.57;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4785;2022-01-17 18:59:11:632
-4.9943;-7.8973;1.6209;-3.9192;-8.9658;0.6509;-1.1112;0.7143;0.9501;-0.46;0.5389;-0.2186;0.0;17.38;35.66;-18.22;102.95;66.1;80.57;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4814;2022-01-17 18:59:11:661
-4.9943;-7.8973;1.6209;-3.9192;-8.9658;0.6509;-1.1112;0.7143;0.9501;-0.46;0.5389;-0.2186;0.0;17.38;35.66;-18.22;102.95;66.1;80.57;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4844;2022-01-17 18:59:11:691
-4.9943;-7.8973;1.6209;-3.9192;-8.9658;0.6509;-1.1112;0.7143;0.9501;-0.46;0.5389;-0.2186;0.0;17.38;35.66;-18.22;102.95;66.1;80.57;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4875;2022-01-17 18:59:11:722
-2.9676;-7.8661;-1.081;-3.4848;-9.1659;-0.1154;-1.1112;0.7143;0.9501;-1.0615;1.2773;-0.5971;0.0;17.38;35.66;-18.22;102.95;66.1;80.57;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4905;2022-01-17 18:59:11:752
-2.9676;-7.8661;-1.081;-3.4848;-9.1659;-0.1154;-1.1112;0.7143;0.9501;-1.0615;1.2773;-0.5971;0.0;19.01;38.06;-11.74;107.03;69.17;91.9;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4935;2022-01-17 18:59:11:782
-2.9676;-7.8661;-1.081;-3.4848;-9.1659;-0.1154;0.2673;0.2855;-0.749;-1.0615;1.2773;-0.5971;0.0;19.01;38.06;-11.74;107.03;69.17;91.9;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4965;2022-01-17 18:59:11:812
-2.9676;-7.8661;-1.081;-3.4848;-9.1659;-0.1154;0.2673;0.2855;-0.749;-1.0615;1.2773;-0.5971;0.0;19.01;38.06;-11.74;107.03;69.17;91.9;0.0;45.083;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;4997;2022-01-17 18:59:11:844
-0.4046;-7.7967;0.4519;-3.0667;-9.1648;-1.6648;0.2673;0.2855;-0.749;-0.6113;0.173;-0.4651;0.0;16.8;40.35;-6.54;76.63;69.16;118.5;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5025;2022-01-17 18:59:11:872
-0.4046;-7.7967;0.4519;-3.0667;-9.1648;-1.6648;0.2673;0.2855;-0.749;-0.6113;0.173;-0.4651;0.0;16.8;40.35;-6.54;76.63;69.16;118.5;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5055;2022-01-17 18:59:11:902
-0.4046;-7.7967;0.4519;-3.0667;-9.1648;-1.6648;1.7769;1.3349;1.3987;-0.6113;0.173;-0.4651;0.0;16.8;40.35;-6.54;76.63;69.16;118.5;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5084;2022-01-17 18:59:11:931
-0.4046;-7.7967;0.4519;-3.0667;-9.1648;-1.6648;1.7769;1.3349;1.3987;-0.6113;0.173;-0.4651;0.0;16.8;40.35;-6.54;76.63;69.16;118.5;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5115;2022-01-17 18:59:11:962
-1.1037;-9.2895;-1.4766;-3.0667;-9.1648;-1.6648;1.7769;1.3349;1.3987;0.1289;-0.1402;-0.8134;0.0;16.8;40.35;-6.54;76.63;69.16;118.5;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5145;2022-01-17 18:59:11:992
-1.1037;-9.2895;-1.4766;-1.5515;-9.5857;-1.37;1.7769;1.3349;1.3987;0.1289;-0.1402;-0.8134;0.0;11.81;41.55;-11.27;66.06;77.82;131.44;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5175;2022-01-17 18:59:12:022
-1.1037;-9.2895;-1.4766;-1.5515;-9.5857;-1.37;1.7769;1.3349;1.3987;0.1289;-0.1402;-0.8134;0.0;11.81;41.55;-11.27;66.06;77.82;131.44;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5205;2022-01-17 18:59:12:052
-1.7795;-8.7382;-1.1773;-1.5515;-9.5857;-1.37;0.3494;0.1669;-0.0692;0.1289;-0.1402;-0.8134;0.0;11.81;41.55;-11.27;66.06;77.82;131.44;0.0;47.097;47.665234;9.172355;458.69;NaN;0.0;3.790092;;17 / 21;5234;2022-01-17 18:59:12:081
